5,7,563,667,55,82,0.525,-1,-1,-1
5,8,604,351,36,84,0.716,-1,-1,-1
5,9,322,588,59,72,0.338,-1,-1,-1
5,10,653,389,32,76,0.567,-1,-1,-1
5,11,651,312,28,73,0.513,-1,-1,-1
5,12,878,301,31,69,0.727,-1,-1,-1
5,13,162,545,56,77,0.352,-1,-1,-1
5,14,232,332,23,42,0.704,-1,-1,-1
5,15,822,323,32,72,0.761,-1,-1,-1
5,16,184,369,17,19,0.711,-1,-1,-1
5,17,478,480,63,121,0.223,-1,-1,-1
5,18,388,487,38,60,0.467,-1,-1,-1
5,19,541,272,31,50,0.753,-1,-1,-1
5,20,370,252,17,40,0.708,-1,-1,-1
5,21,159,379,37,44,0.734,-1,-1,-1
5,22,39,298,27,53,0.726,-1,-1,-1
5,23,674,341,31,89,0.656,-1,-1,-1
5,24,762,417,35,94,0.745,-1,-1,-1
6,1,45,313,11,21,0.779,-1,-1,-1
6,2,116,394,35,71,0.760,-1,-1,-1
6,3,495,666,53,86,0.555,-1,-1,-1
6,4,772,442,24,44,0.628,-1,-1,-1
6,5,664,346,25,53,0.709,-1,-1,-1
6,6,280,209,20,54,0.737,-1,-1,-1
6,7,562,667,53,80,0.557,-1,-1,-1
6,8,603,349,37,85,0.704,-1,-1,-1
6,9,322,587,59,71,0.349,-1,-1,-1
6,10,658,391,30,75,0.625,-1,-1,-1
6,11,648,311,28,73,0.625,-1,-1,-1
6,12,878,301,30,69,0.719,-1,-1,-1
6,13,163,546,56,76,0.339,-1,-1,-1
6,14,226,341,23,41,0.704,-1,-1,-1
6,15,819,321,35,75,0.731,-1,-1,-1
6,16,190,360,17,19,0.711,-1,-1,-1
6,17,482,479,58,117,0.357,-1,-1,-1
6,18,398,481,38,60,0.467,-1,-1,-1
6,19,541,272,30,50,0.742,-1,-1,-1
6,20,370,251,16,40,0.761,-1,-1,-1
6,21,159,379,37,44,0.697,-1,-1,-1
6,22,37,298,29,54,0.789,-1,-1,-1
6,23,671,340,32,87,0.662,-1,-1,-1
6,24,764,412,39,101,0.671,-1,-1,-1
6,25,241,292,39,79,0.709,-1,-1,-1
7,1,44,313,10,21,0.779,-1,-1,-1
7,2,116,394,35,71,0.759,-1,-1,-1
7,3,495,665,53,87,0.534,-1,-1,-1
7,4,778,441,23,45,0.628,-1,-1,-1
7,5,659,342,26,53,0.709,-1,-1,-1
7,6,280,209,20,54,0.727,-1,-1,-1
7,7,562,667,53,81,0.531,-1,-1,-1
7,8,604,349,37,87,0.671,-1,-1,-1
7,9,321,588,60,74,0.325,-1,-1,-1
7,10,661,388,31,76,0.697,-1,-1,-1
7,11,646,312,27,73,0.639,-1,-1,-1
7,12,877,301,29,68,0.730,-1,-1,-1
7,13,162,546,57,77,0.345,-1,-1,-1
7,14,219,349,23,41,0.704,-1,-1,-1
7,15,815,318,37,76,0.740,-1,-1,-1
7,16,197,351,17,19,0.711,-1,-1,-1
7,17,481,480,61,120,0.244,-1,-1,-1
7,18,407,476,38,60,0.467,-1,-1,-1
7,19,540,272,31,50,0.728,-1,-1,-1
7,20,369,250,17,40,0.718,-1,-1,-1
7,21,159,379,37,44,0.738,-1,-1,-1
7,22,35,298,31,54,0.796,-1,-1,-1
7,23,667,340,32,86,0.647,-1,-1,-1
7,24,769,410,40,100,0.710,-1,-1,-1
7,25,242,292,38,78,0.733,-1,-1,-1
8,1,42,313,10,21,0.779,-1,-1,-1
8,2,116,394,35,71,0.775,-1,-1,-1
8,3,493,664,56,89,0.494,-1,-1,-1
8,4,783,441,24,44,0.628,-1,-1,-1
8,5,655,338,25,53,0.709,-1,-1,-1
8,6,280,209,20,54,0.733,-1,-1,-1
8,7,561,666,53,82,0.566,-1,-1,-1
8,8,604,350,36,86,0.677,-1,-1,-1
8,9,321,587,59,74,0.429,-1,-1,-1
8,10,664,385,35,82,0.700,-1,-1,-1
8,11,644,312,27,75,0.420,-1,-1,-1
8,12,877,300,29,69,0.736,-1,-1,-1
8,13,162,546,57,78,0.384,-1,-1,-1
8,14,213,357,23,41,0.704,-1,-1,-1
8,15,810,316,39,78,0.729,-1,-1,-1
8,16,203,342,17,19,0.711,-1,-1,-1
8,17,484,480,59,120,0.226,-1,-1,-1
8,18,417,470,37,60,0.467,-1,-1,-1
8,19,540,272,30,50,0.726,-1,-1,-1
8,20,368,250,18,40,0.737,-1,-1,-1
8,21,159,379,37,44,0.751,-1,-1,-1
8,22,33,297,34,56,0.775,-1,-1,-1
8,23,663,338,33,83,0.684,-1,-1,-1
8,24,773,411,44,102,0.650,-1,-1,-1
8,25,244,292,37,77,0.740,-1,-1,-1
8,26,661,382,44,87,0.700,-1,-1,-1
9,1,40,313,11,20,0.779,-1,-1,-1
9,2,116,394,34,71,0.772,-1,-1,-1
9,3,492,663,57,91,0.519,-1,-1,-1
9,4,789,440,23,45,0.628,-1,-1,-1
9,5,650,335,26,52,0.709,-1,-1,-1
9,6,279,209,21,54,0.727,-1,-1,-1
9,7,561,665,52,83,0.606,-1,-1,-1
9,8,604,349,34,85,0.676,-1,-1,-1
9,9,320,588,60,76,0.394,-1,-1,-1
9,10,669,387,33,79,0.700,-1,-1,-1
9,11,637,311,30,81,0.191,-1,-1,-1
9,12,876,300,29,70,0.750,-1,-1,-1
9,13,162,546,58,77,0.402,-1,-1,-1
9,14,207,365,23,41,0.704,-1,-1,-1
9,15,806,314,41,81,0.679,-1,-1,-1
9,16,209,333,17,19,0.711,-1,-1,-1
9,17,485,479,60,122,0.182,-1,-1,-1
9,18,426,465,38,59,0.467,-1,-1,-1
9,19,541,272,29,50,0.738,-1,-1,-1
9,20,368,250,18,40,0.687,-1,-1,-1
9,21,159,379,37,44,0.751,-1,-1,-1
9,22,29,293,37,58,0.726,-1,-1,-1
9,23,662,338,32,82,0.702,-1,-1,-1
9,24,779,410,46,100,0.662,-1,-1,-1
9,25,245,292,36,76,0.683,-1,-1,-1
9,26,662,379,46,90,0.699,-1,-1,-1
10,1,38,313,11,20,0.779,-1,-1,-1
10,2,116,394,34,71,0.765,-1,-1,-1
10,3,492,663,57,91,0.482,-1,-1,-1
10,4,794,440,24,44,0.628,-1,-1,-1
10,5,646,331,25,53,0.709,-1,-1,-1
10,6,279,209,21,54,0.733,-1,-1,-1
10,7,560,665,53,84,0.608,-1,-1,-1
10,8,605,351,34,83,0.708,-1,-1,-1
10,9,320,587,60,76,0.390,-1,-1,-1
10,10,677,390,31,74,0.700,-1,-1,-1
10,11,636,312,30,83,0.348,-1,-1,-1
10,12,876,300,29,71,0.762,-1,-1,-1
10,13,163,545,57,77,0.417,-1,-1,-1
10,14,201,373,23,42,0.704,-1,-1,-1
10,15,804,312,43,80,0.675,-1,-1,-1
10,16,215,325,17,18,0.711,-1,-1,-1
10,17,485,479,61,122,0.276,-1,-1,-1
10,18,436,459,37,60,0.467,-1,-1,-1
10,19,540,272,30,50,0.696,-1,-1,-1
10,20,367,250,18,40,0.718,-1,-1,-1
10,21,159,379,37,44,0.747,-1,-1,-1
10,22,27,293,37,58,0.709,-1,-1,-1
10,23,660,338,33,84,0.736,-1,-1,-1
10,24,782,410,48,96,0.614,-1,-1,-1
10,25,246,293,35,74,0.709,-1,-1,-1
10,26,662,377,50,93,0.712,-1,-1,-1
11,1,36,313,11,20,0.779,-1,-1,-1
11,2,116,393,34,72,0.747,-1,-1,-1
11,3,492,662,56,92,0.485,-1,-1,-1
11,4,800,439,23,45,0.628,-1,-1,-1
11,5,642,327,25,53,0.709,-1,-1,-1
11,6,278,209,21,54,0.716,-1,-1,-1
11,7,560,664,53,86,0.614,-1,-1,-1
11,8,605,352,33,83,0.706,-1,-1,-1
11,9,320,588,60,78,0.365,-1,-1,-1
11,10,685,393,29,68,0.700,-1,-1,-1
11,11,628,318,32,85,0.198,-1,-1,-1
11,12,875,300,30,71,0.749,-1,-1,-1
11,13,164,545,56,77,0.421,-1,-1,-1
11,14,195,382,23,41,0.704,-1,-1,-1
11,15,802,312,45,82,0.689,-1,-1,-1
11,16,221,316,17,18,0.711,-1,-1,-1
11,17,486,478,60,123,0.261,-1,-1,-1
11,18,445,453,38,60,0.467,-1,-1,-1
11,19,540,272,30,50,0.677,-1,-1,-1
11,20,366,250,19,40,0.682,-1,-1,-1
11,21,159,379,38,43,0.752,-1,-1,-1
11,22,23,294,41,58,0.679,-1,-1,-1
11,23,658,337,34,85,0.724,-1,-1,-1
11,24,789,409,48,95,0.620,-1,-1,-1
11,25,247,292,34,75,0.684,-1,-1,-1
11,26,665,378,48,90,0.677,-1,-1,-1
12,1,35,312,10,21,0.779,-1,-1,-1
12,2,116,393,34,72,0.747,-1,-1,-1
12,3,492,662,56,92,0.471,-1,-1,-1
12,4,805,439,24,44,0.628,-1,-1,-1
12,5,639,325,26,53,0.709,-1,-1,-1
12,6,277,208,22,55,0.702,-1,-1,-1
12,7,560,663,53,87,0.628,-1,-1,-1
12,8,605,351,34,84,0.689,-1,-1,-1
12,9,319,586,61,79,0.363,-1,-1,-1
12,10,694,397,26,62,0.700,-1,-1,-1
12,11,627,312,32,86,0.166,-1,-1,-1
12,12,873,299,30,71,0.742,-1,-1,-1
12,13,163,545,57,77,0.439,-1,-1,-1
12,14,192,386,23,41,0.704,-1,-1,-1
12,15,803,311,45,81,0.712,-1,-1,-1
12,16,224,311,17,19,0.711,-1,-1,-1
12,17,484,479,60,122,0.310,-1,-1,-1
12,18,450,450,37,60,0.467,-1,-1,-1
12,19,541,272,29,50,0.720,-1,-1,-1
12,20,366,250,18,40,0.763,-1,-1,-1
12,21,160,380,37,42,0.745,-1,-1,-1
12,22,16,295,43,56,0.703,-1,-1,-1
12,23,657,337,35,87,0.692,-1,-1,-1
12,24,793,409,48,94,0.678,-1,-1,-1
12,25,249,293,33,73,0.700,-1,-1,-1
12,26,670,382,45,84,0.700,-1,-1,-1
13,1,34,312,10,21,0.779,-1,-1,-1
13,2,116,393,34,72,0.759,-1,-1,-1
13,3,491,661,57,93,0.445,-1,-1,-1
13,4,808,438,24,45,0.628,-1,-1,-1
13,5,637,323,25,53,0.709,-1,-1,-1
13,6,276,208,23,55,0.723,-1,-1,-1
13,7,560,662,54,88,0.631,-1,-1,-1
13,8,606,350,35,85,0.673,-1,-1,-1
13,9,318,587,63,83,0.342,-1,-1,-1
13,10,703,401,23,55,0.700,-1,-1,-1
13,11,626,313,31,81,0.241,-1,-1,-1
13,12,872,299,30,71,0.715,-1,-1,-1
13,13,164,545,56,77,0.444,-1,-1,-1
13,14,189,390,23,41,0.704,-1,-1,-1
13,15,804,312,43,78,0.718,-1,-1,-1
13,16,227,307,17,18,0.711,-1,-1,-1
13,17,482,479,60,123,0.334,-1,-1,-1
13,18,454,448,38,59,0.467,-1,-1,-1
13,19,540,271,30,51,0.638,-1,-1,-1
13,20,365,249,19,41,0.434,-1,-1,-1
13,21,160,380,37,43,0.744,-1,-1,-1
13,22,14,296,40,55,0.754,-1,-1,-1
13,23,655,336,37,89,0.730,-1,-1,-1
13,24,796,407,44,91,0.662,-1,-1,-1
13,25,251,294,32,71,0.731,-1,-1,-1
13,26,675,383,42,83,0.654,-1,-1,-1
14,1,33,312,11,21,0.779,-1,-1,-1
14,2,115,393,35,72,0.770,-1,-1,-1
14,3,491,661,57,93,0.463,-1,-1,-1
14,4,811,438,23,45,0.628,-1,-1,-1
14,5,635,321,25,53,0.709,-1,-1,-1
14,6,276,208,23,55,0.712,-1,-1,-1
14,7,560,662,52,86,0.646,-1,-1,-1
14,8,606,349,35,87,0.668,-1,-1,-1
14,9,319,586,62,83,0.372,-1,-1,-1
14,10,712,406,19,46,0.700,-1,-1,-1
14,11,624,317,31,79,0.309,-1,-1,-1
14,12,871,298,30,72,0.702,-1,-1,-1
14,13,164,545,56,77,0.484,-1,-1,-1
14,14,186,394,23,41,0.704,-1,-1,-1
14,15,805,312,40,77,0.756,-1,-1,-1
14,16,230,302,17,19,0.711,-1,-1,-1
14,17,481,480,60,123,0.233,-1,-1,-1
14,18,459,445,38,60,0.467,-1,-1,-1
14,19,540,271,31,51,0.661,-1,-1,-1
14,20,364,249,20,40,0.706,-1,-1,-1
14,21,160,381,37,42,0.749,-1,-1,-1
14,22,14,296,39,55,0.765,-1,-1,-1
14,23,656,335,37,88,0.731,-1,-1,-1
14,24,800,407,41,90,0.681,-1,-1,-1
14,25,252,292,32,71,0.688,-1,-1,-1
14,26,682,382,38,82,0.643,-1,-1,-1
14,27,600,320,26,70,0.703,-1,-1,-1
15,1,32,312,11,21,0.779,-1,-1,-1
15,2,114,393,35,72,0.740,-1,-1,-1
15,3,490,660,59,94,0.446,-1,-1,-1
15,4,813,438,24,45,0.628,-1,-1,-1
15,5,633,319,25,53,0.709,-1,-1,-1
15,6,275,208,24,56,0.685,-1,-1,-1
15,7,560,661,51,85,0.635,-1,-1,-1
15,8,605,349,38,88,0.614,-1,-1,-1
15,9,319,584,62,81,0.382,-1,-1,-1
15,10,721,411,16,37,0.700,-1,-1,-1
15,11,624,317,29,75,0.511,-1,-1,-1
15,12,870,297,30,73,0.696,-1,-1,-1
15,13,165,545,55,77,0.463,-1,-1,-1
15,14,183,398,23,41,0.704,-1,-1,-1
15,15,805,313,37,75,0.751,-1,-1,-1
15,16,233,298,17,19,0.711,-1,-1,-1
15,17,479,478,62,125,0.146,-1,-1,-1
15,18,464,442,37,60,0.467,-1,-1,-1
15,19,540,271,31,51,0.670,-1,-1,-1
15,20,363,248,20,41,0.726,-1,-1,-1
15,21,160,381,37,42,0.747,-1,-1,-1
15,22,15,297,35,54,0.737,-1,-1,-1
15,23,658,335,38,87,0.706,-1,-1,-1
15,24,803,400,41,91,0.654,-1,-1,-1
15,25,254,291,30,71,0.718,-1,-1,-1
15,26,689,383,33,79,0.668,-1,-1,-1
15,27,598,323,28,77,0.670,-1,-1,-1
16,1,31,312,11,21,0.779,-1,-1,-1
16,2,114,393,35,72,0.725,-1,-1,-1
16,3,490,660,59,95,0.514,-1,-1,-1
16,4,816,438,24,45,0.628,-1,-1,-1
16,5,630,317,26,53,0.709,-1,-1,-1
16,6,275,207,24,57,0.658,-1,-1,-1
16,7,560,661,51,85,0.657,-1,-1,-1
16,8,603,351,38,89,0.606,-1,-1,-1
16,9,320,583,61,78,0.420,-1,-1,-1
16,10,731,419,10,23,0.700,-1,-1,-1
16,11,622,318,29,74,0.560,-1,-1,-1
16,12,868,297,30,73,0.667,-1,-1,-1
16,13,166,545,55,76,0.447,-1,-1,-1
16,14,180,402,23,41,0.704,-1,-1,-1
16,15,804,312,36,75,0.701,-1,-1,-1
16,16,236,293,17,19,0.711,-1,-1,-1
16,17,477,477,63,126,0.183,-1,-1,-1
16,18,468,439,38,60,0.467,-1,-1,-1
16,19,540,271,32,51,0.659,-1,-1,-1
16,20,363,247,20,41,0.609,-1,-1,-1
16,21,158,381,39,42,0.728,-1,-1,-1
16,22,15,297,34,53,0.677,-1,-1,-1
16,23,659,335,38,87,0.682,-1,-1,-1
16,24,808,398,40,90,0.703,-1,-1,-1
16,25,255,289,30,71,0.660,-1,-1,-1
16,26,693,383,34,81,0.665,-1,-1,-1
16,27,596,325,31,82,0.640,-1,-1,-1
17,1,30,312,11,21,0.779,-1,-1,-1
17,2,114,393,35,72,0.752,-1,-1,-1
17,3,489,659,61,96,0.444,-1,-1,-1
17,4,819,437,24,45,0.628,-1,-1,-1
17,5,628,315,25,53,0.709,-1,-1,-1
17,6,274,208,24,56,0.577,-1,-1,-1
17,7,559,662,51,86,0.653,-1,-1,-1
17,8,605,355,40,90,0.450,-1,-1,-1
17,9,319,583,61,77,0.427,-1,-1,-1
17,10,741,425,5,12,0.700,-1,-1,-1
17,11,620,318,29,75,0.544,-1,-1,-1
17,12,866,297,30,72,0.673,-1,-1,-1
17,13,167,545,54,77,0.457,-1,-1,-1
17,14,177,406,23,41,0.704,-1,-1,-1
17,15,801,312,36,75,0.673,-1,-1,-1
17,16,239,289,17,19,0.711,-1,-1,-1
17,17,477,478,62,125,0.181,-1,-1,-1
17,18,473,436,38,60,0.467,-1,-1,-1
17,19,539,271,33,51,0.643,-1,-1,-1
17,20,363,247,20,41,0.615,-1,-1,-1
17,21,156,381,40,42,0.716,-1,-1,-1
17,22,15,297,33,52,0.723,-1,-1,-1
17,23,660,335,38,87,0.666,-1,-1,-1
17,24,812,396,40,91,0.717,-1,-1,-1
17,25,257,289,28,70,0.650,-1,-1,-1
17,26,697,381,35,83,0.715,-1,-1,-1
17,27,593,327,30,80,0.707,-1,-1,-1
18,1,29,312,11,20,0.779,-1,-1,-1
18,2,114,393,35,72,0.747,-1,-1,-1
18,3,489,659,61,96,0.506,-1,-1,-1
18,4,822,437,23,45,0.628,-1,-1,-1
18,5,626,313,25,53,0.709,-1,-1,-1
18,6,273,207,25,57,0.521,-1,-1,-1
18,7,559,662,51,86,0.596,-1,-1,-1
18,8,605,354,44,91,0.540,-1,-1,-1
18,9,320,583,60,75,0.414,-1,-1,-1
18,10,744,425,5,12,0.700,-1,-1,-1
18,11,617,314,29,76,0.437,-1,-1,-1
18,12,867,297,28,72,0.740,-1,-1,-1
18,13,166,545,54,77,0.459,-1,-1,-1
18,14,174,410,23,42,0.704,-1,-1,-1
18,15,799,312,36,75,0.716,-1,-1,-1
18,16,242,284,17,19,0.711,-1,-1,-1
18,17,478,481,63,123,0.139,-1,-1,-1
18,18,478,433,38,60,0.467,-1,-1,-1
18,19,539,271,33,51,0.609,-1,-1,-1
18,20,363,247,20,41,0.669,-1,-1,-1
18,21,155,381,41,42,0.720,-1,-1,-1
18,22,14,296,31,52,0.715,-1,-1,-1
18,23,660,335,38,87,0.707,-1,-1,-1
18,24,815,393,41,90,0.703,-1,-1,-1
18,25,258,289,28,70,0.641,-1,-1,-1
18,26,699,381,37,84,0.674,-1,-1,-1
18,27,591,325,29,77,0.704,-1,-1,-1
19,1,28,312,11,20,0.779,-1,-1,-1
19,2,114,393,36,72,0.743,-1,-1,-1
19,3,489,658,60,94,0.447,-1,-1,-1
19,4,824,437,24,45,0.628,-1,-1,-1
19,5,624,311,25,53,0.709,-1,-1,-1
19,6,272,207,26,58,0.688,-1,-1,-1
19,7,559,661,51,87,0.620,-1,-1,-1
19,8,614,355,44,91,0.377,-1,-1,-1
19,9,321,585,60,76,0.353,-1,-1,-1
19,10,748,426,5,11,0.700,-1,-1,-1
19,11,613,313,28,75,0.547,-1,-1,-1
19,12,866,297,28,71,0.737,-1,-1,-1
19,13,166,544,54,79,0.451,-1,-1,-1
19,14,171,414,23,42,0.704,-1,-1,-1
19,15,796,312,36,75,0.700,-1,-1,-1
19,16,245,280,17,19,0.711,-1,-1,-1
19,17,478,482,64,121,0.118,-1,-1,-1
19,18,483,431,37,59,0.467,-1,-1,-1
19,19,538,271,33,51,0.631,-1,-1,-1
19,20,364,247,19,41,0.709,-1,-1,-1
19,21,155,381,41,42,0.734,-1,-1,-1
19,22,15,295,30,52,0.736,-1,-1,-1
19,23,658,336,37,86,0.676,-1,-1,-1
19,24,819,391,42,89,0.700,-1,-1,-1
19,25,258,289,28,69,0.636,-1,-1,-1
19,26,702,378,37,86,0.729,-1,-1,-1
19,27,588,327,30,78,0.742,-1,-1,-1
20,1,27,312,11,20,0.779,-1,-1,-1
20,2,114,392,36,73,0.759,-1,-1,-1
20,3,490,658,59,93,0.387,-1,-1,-1
20,4,827,437,24,45,0.628,-1,-1,-1
20,5,621,309,26,53,0.709,-1,-1,-1
20,6,271,207,27,57,0.707,-1,-1,-1
20,7,559,661,51,88,0.598,-1,-1,-1
20,8,622,357,43,89,0.503,-1,-1,-1
20,9,320,586,60,77,0.402,-1,-1,-1
20,10,752,426,5,12,0.700,-1,-1,-1
20,11,608,311,30,74,0.496,-1,-1,-1
20,12,863,297,29,72,0.756,-1,-1,-1
20,13,167,544,53,78,0.477,-1,-1,-1
20,14,168,418,23,42,0.704,-1,-1,-1
20,15,794,312,36,75,0.759,-1,-1,-1
20,16,248,276,17,18,0.711,-1,-1,-1
20,17,481,480,62,122,0.159,-1,-1,-1
20,18,487,428,38,60,0.467,-1,-1,-1
20,19,538,271,32,51,0.654,-1,-1,-1
20,20,364,247,20,41,0.758,-1,-1,-1
20,21,157,381,40,41,0.757,-1,-1,-1
20,22,16,294,29,51,0.735,-1,-1,-1
20,23,657,336,34,85,0.594,-1,-1,-1
20,24,823,393,41,85,0.667,-1,-1,-1
20,25,258,288,28,69,0.588,-1,-1,-1
20,26,703,378,37,85,0.725,-1,-1,-1
20,27,585,329,31,78,0.718,-1,-1,-1
21,1,27,312,10,20,0.779,-1,-1,-1
21,2,114,392,36,73,0.726,-1,-1,-1
21,3,489,659,60,94,0.408,-1,-1,-1
21,4,830,437,24,44,0.628,-1,-1,-1
21,5,619,307,26,53,0.709,-1,-1,-1
21,6,271,206,27,58,0.653,-1,-1,-1
21,7,558,661,51,88,0.569,-1,-1,-1
21,8,631,357,42,87,0.559,-1,-1,-1
21,9,320,585,60,78,0.398,-1,-1,-1
21,10,755,426,5,12,0.700,-1,-1,-1
21,11,604,313,31,77,0.542,-1,-1,-1
21,12,861,297,29,72,0.766,-1,-1,-1
21,13,168,544,53,78,0.457,-1,-1,-1
21,14,164,422,24,42,0.704,-1,-1,-1
21,15,793,313,36,73,0.754,-1,-1,-1
21,16,251,271,17,19,0.711,-1,-1,-1
21,17,484,477,58,119,0.462,-1,-1,-1
21,18,492,425,38,60,0.467,-1,-1,-1
21,19,538,271,32,51,0.633,-1,-1,-1
21,20,365,247,19,41,0.780,-1,-1,-1
21,21,159,381,39,41,0.753,-1,-1,-1
21,22,16,293,29,52,0.734,-1,-1,-1
21,23,657,335,33,85,0.565,-1,-1,-1
21,24,824,396,42,87,0.600,-1,-1,-1
21,25,259,289,28,70,0.626,-1,-1,-1
21,26,705,378,37,84,0.701,-1,-1,-1
21,27,582,331,32,79,0.734,-1,-1,-1
22,1,26,312,10,20,0.779,-1,-1,-1
22,2,113,392,36,73,0.737,-1,-1,-1
22,3,489,658,60,93,0.459,-1,-1,-1
22,4,833,436,23,45,0.628,-1,-1,-1
22,5,617,305,25,53,0.709,-1,-1,-1
22,6,271,206,28,58,0.649,-1,-1,-1
22,7,559,660,51,89,0.483,-1,-1,-1
22,8,635,360,40,86,0.543,-1,-1,-1
22,9,319,584,61,77,0.329,-1,-1,-1
22,10,759,427,5,11,0.700,-1,-1,-1
22,11,601,314,31,79,0.522,-1,-1,-1
22,12,858,297,31,72,0.759,-1,-1,-1
22,13,168,544,52,78,0.430,-1,-1,-1
22,14,161,427,23,41,0.704,-1,-1,-1
22,15,791,313,35,72,0.711,-1,-1,-1
22,16,254,267,17,18,0.711,-1,-1,-1
22,17,482,479,59,121,0.158,-1,-1,-1
22,18,497,422,37,60,0.467,-1,-1,-1
22,19,539,271,30,51,0.679,-1,-1,-1
22,20,365,247,19,40,0.769,-1,-1,-1
22,21,159,381,39,41,0.751,-1,-1,-1
22,22,17,293,28,52,0.734,-1,-1,-1
22,23,655,334,33,85,0.646,-1,-1,-1
22,24,825,397,42,86,0.606,-1,-1,-1
22,25,259,289,28,71,0.646,-1,-1,-1
22,26,709,375,36,85,0.691,-1,-1,-1
22,27,578,332,35,81,0.755,-1,-1,-1
23,1,25,312,10,20,0.779,-1,-1,-1
